id,recurring_expression,client_id,created_at,start_time,end_time,terminated_time
24bcf115-e773-4971-87e7-83836a156f0f,"{""rrule"": ""DTSTART:20210519T113051\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-19,2021-05-19,2021-05-19,
6a2ac91d-b97f-485b-b340-f1adb321784a,"{""rrule"": ""DTSTART:20210520T112044\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-20,2021-05-20,2021-05-20,
a352190b-ee85-456c-b6d6-f73ee66b172c,"{""rrule"": ""DTSTART:20210520T130044\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-20,2021-05-20,2021-05-20,
b0d6bafc-634a-45b8-8ee2-a36d1298b2d4,"{""rrule"": ""DTSTART:20210520T130044\nRRULE:FREQ=DAILY;COUNT=1;UNTIL=20210520T130043"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-20,2021-05-20,2021-05-20,
f26d90df-9419-4489-b783-7b6944d252f0,"{""rrule"": ""DTSTART:20210521T130129\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-21,2021-05-21,2021-05-21,
7bbb8188-f046-42aa-a069-620db221cbed,"{""rrule"": ""DTSTART:20210522T120052\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-22,2021-05-22,2021-05-22,
7b33f62d-8988-49e1-a311-8b44d66a7092,"{""rrule"": ""DTSTART:20210523T113019\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-23,2021-05-23,2021-05-23,
ccdf0b5d-c55c-4d20-bba1-08a2de0b55c5,"{""rrule"": ""DTSTART:20210523T141511\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-23,2021-05-23,2021-05-23,
44b23627-710c-4a3c-a6d8-8eaa30fe8928,"{""rrule"": ""DTSTART:20210523T123332\nRRULE:FREQ=DAILY;COUNT=1;UNTIL=20210523T123331"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-23,2021-05-23,2021-05-23,
024a63d0-86f5-49ed-8f99-7176b0228cf9,"{""rrule"": ""DTSTART:20210524T090036\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-24,2021-05-24,2021-05-24,
4838b46b-2c88-4993-ac09-4d3f041b81f0,"{""rrule"": ""DTSTART:20210524T150025\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-24,2021-05-24,2021-05-24,
8508444b-8595-4d61-acd1-800303f4aeca,"{""rrule"": ""DTSTART:20210525T120059\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-25,2021-05-25,2021-05-25,
9acb5f95-bebf-4ffa-a96c-4e91e86a895d,"{""rrule"": ""DTSTART:20210525T131623\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-25,2021-05-25,2021-05-25,
a56c08eb-ac83-44e1-a2e7-4326a1ee0ccf,"{""rrule"": ""DTSTART:20210526T090018\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-26,2021-05-26,2021-05-26,
0d2dedae-ab11-4fab-9f58-59082741d8c5,"{""rrule"": ""DTSTART:20210526T120011\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-26,2021-05-26,2021-05-26,
a66ba60a-7f46-44c1-836d-8a0ff08abcbc,"{""rrule"": ""DTSTART:20210526T144115\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-26,2021-05-26,2021-05-26,
b6882b26-6b05-409a-8c1b-2c21905185fa,"{""rrule"": ""DTSTART:20210527T090051\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-27,2021-05-27,2021-05-27,
3ae687c8-bad1-4452-b4a0-a1c37f72fcdd,"{""rrule"": ""DTSTART:20210527T121810\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-27,2021-05-27,2021-05-27,
26b46ce4-c7ff-4610-930a-38495b466964,"{""rrule"": ""DTSTART:20210528T141500\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-28,2021-05-28,2021-05-28,
17fabeee-2dfe-488a-82de-718e7a502e78,"{""rrule"": ""DTSTART:20210529T090029\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-29,2021-05-29,2021-05-29,
fcd920e7-b3ba-4d91-b8af-094cea7f8873,"{""rrule"": ""DTSTART:20210530T090019\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-30,2021-05-30,2021-05-30,
3de7ece0-282b-4678-bcbc-1e9acad90cd1,"{""rrule"": ""DTSTART:20210531T100017\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-31,2021-05-31,2021-05-31,
e4d030e9-ba0b-4ceb-bcc8-27df7db4207c,"{""rrule"": ""DTSTART:20210531T130051\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-31,2021-05-31,2021-05-31,
6f1d200a-151f-494d-b1f0-c03962e15309,"{""rrule"": ""DTSTART:20210531T150034\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-05-31,2021-05-31,2021-05-31,
a65c90b6-d55e-42d9-ae05-cfa6c816b5a1,"{""rrule"": ""DTSTART:20210601T110032\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-01,2021-06-01,2021-06-01,
0e593d3a-c02c-45ae-9e5b-e05ae0ca1492,"{""rrule"": ""DTSTART:20210602T120026\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-02,2021-06-02,2021-06-02,
e0cabb89-cbc5-4dfd-9d7a-7de40d251131,"{""rrule"": ""DTSTART:20210602T164625\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-02,2021-06-02,2021-06-02,
2567a59c-e5de-4dfc-9f87-d8a4299c71a5,"{""rrule"": ""DTSTART:20210603T100012\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-03,2021-06-03,2021-06-03,
5a7d72fd-21f8-4187-a6f4-e543e3a9477b,"{""rrule"": ""DTSTART:20210603T170034\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-03,2021-06-03,2021-06-03,
f39d799f-8028-414d-b704-07a9c379e7f1,"{""rrule"": ""DTSTART:20210604T093038\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-04,2021-06-04,2021-06-04,
2e877116-96c4-45b0-a677-4a0d354ca3d4,"{""rrule"": ""DTSTART:20210604T123802\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-04,2021-06-04,2021-06-04,
c614ae3e-80d3-4fa1-959c-f1cba91c8573,"{""rrule"": ""DTSTART:20210605T100027\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-05,2021-06-05,2021-06-05,
3a3a7f62-2261-4728-8adc-60f8d767a92a,"{""rrule"": ""DTSTART:20210606T110032\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-06,2021-06-06,2021-06-06,
41b3a0ef-2b4b-4dfc-99e5-d35eba195c5a,"{""rrule"": ""DTSTART:20210607T090015\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-07,2021-06-07,2021-06-07,
af73ecd3-7d52-4e0f-ac02-be1393ef05b7,"{""rrule"": ""DTSTART:20210608T093043\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-08,2021-06-08,2021-06-08,
0aadb788-d5dd-41a4-acd5-966e16e13180,"{""rrule"": ""DTSTART:20210609T090015\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-09,2021-06-09,2021-06-09,
19d70827-9a60-4b7d-8909-5ee6f24ab4ab,"{""rrule"": ""DTSTART:20210610T120022\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-10,2021-06-10,2021-06-10,
3a313b67-8d3e-4331-b619-ee30e9f93d4a,"{""rrule"": ""DTSTART:20210613T130015\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-13,2021-06-13,2021-06-13,
42194117-9ea6-472b-811f-e7f74baabc63,"{""rrule"": ""DTSTART:20210611T110031\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-11,2021-06-11,2021-06-11,
ab5e3ac7-3574-419c-ae9c-fa38657de253,"{""rrule"": ""DTSTART:20210612T110032\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-12,2021-06-12,2021-06-12,
3ddc071b-30ab-44ac-a3f2-a0b0aaa12dcd,"{""rrule"": ""DTSTART:20210613T110056\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-13,2021-06-13,2021-06-13,
5e35be91-1cf3-4582-9462-c0526f3d67ff,"{""rrule"": ""DTSTART:20210614T090059\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-14,2021-06-14,2021-06-14,
e5498ad0-2461-4a42-a824-49157bc1f660,"{""rrule"": ""DTSTART:20210615T110044\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-15,2021-06-15,2021-06-15,
ebd5d7f6-fffe-4eeb-98c6-20104116c5ca,"{""rrule"": ""DTSTART:20210616T090011\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-16,2021-06-16,2021-06-16,
88fca9d5-0ddb-4807-80a6-8a9f20c870ec,"{""rrule"": ""DTSTART:20210616T140047\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-16,2021-06-16,2021-06-16,
34946765-2ff2-4d79-95d3-884b87287502,"{""rrule"": ""DTSTART:20210617T090025\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-17,2021-06-17,2021-06-17,
bdc889f5-af99-4f28-bed1-4227cbf0c898,"{""rrule"": ""DTSTART:20210620T170031\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-20,2021-06-20,2021-06-20,
d3c56ab1-2c87-4d88-a4d7-7927b9594ede,"{""rrule"": ""DTSTART:20210618T100006\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-18,2021-06-18,2021-06-18,
d4d91f5e-da37-4c62-94ca-39e634ac0850,"{""rrule"": ""DTSTART:20210620T090051\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-20,2021-06-20,2021-06-20,
cc9c91f1-e8f1-4f76-9259-4e586b27abe8,"{""rrule"": ""DTSTART:20210619T090032\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-19,2021-06-19,2021-06-19,
43e96694-c847-40d4-9ba9-79c6449b4715,"{""rrule"": ""DTSTART:20210621T090001\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-21,2021-06-21,2021-06-21,
f0b83a59-f6d1-407a-87c6-ceabe4cbb31f,"{""rrule"": ""DTSTART:20210621T131527\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-21,2021-06-21,2021-06-21,
039681b0-fdaa-4187-bf51-6676bd3e2acb,"{""rrule"": ""DTSTART:20210621T130027\nRRULE:FREQ=DAILY;COUNT=1\nEXDATE:20210621T130027"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-21,2021-06-21,2021-06-21,
70e291ad-0405-49ea-9fb2-ceca950e174e,"{""rrule"": ""DTSTART:20210622T174505\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-22,2021-06-22,2021-06-22,
de820c2f-676f-448d-8b03-ba98eb86a1f3,"{""rrule"": ""DTSTART:20210622T174505\nRRULE:FREQ=DAILY;COUNT=1;UNTIL=20210622T174504"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-22,2021-06-22,2021-06-22,
37338968-957c-42f6-aa4a-3dd2ce00d68c,"{""rrule"": ""DTSTART:20210622T130813\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-22,2021-06-22,2021-06-22,
f0bb6d46-1bd8-40b1-b3be-5362340257f6,"{""rrule"": ""DTSTART:20210623T100050\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-23,2021-06-23,2021-06-23,
2a66947a-f116-4135-82da-e78583be3f8b,"{""rrule"": ""DTSTART:20210624T090035\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-24,2021-06-24,2021-06-24,
4359135e-6e31-41f1-be13-213db9890b92,"{""rrule"": ""DTSTART:20210625T094529\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-25,2021-06-25,2021-06-25,
ac10878c-ace2-4ded-8501-81a0e5086539,"{""rrule"": ""DTSTART:20210625T104504\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-25,2021-06-25,2021-06-25,
35ea0707-1151-43c1-a06e-1b8b69452cdb,"{""rrule"": ""DTSTART:20210625T200014\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-25,2021-06-25,2021-06-25,
f73030b0-43d4-4123-82d5-bbe0e3b46ab9,"{""rrule"": ""DTSTART:20210626T090003\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-26,2021-06-26,2021-06-26,
b7f239f1-db83-4e17-b31d-5cb2ca413d56,"{""rrule"": ""DTSTART:20210627T090031\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-27,2021-06-27,2021-06-27,
009e371d-8963-4ff6-84c5-732fce0a64cf,"{""rrule"": ""DTSTART:20210628T170059\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-28,2021-06-28,2021-06-28,
d2244b4e-90da-408f-a594-8b24869f58f6,"{""rrule"": ""DTSTART:20210629T110015\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-29,2021-06-29,2021-06-29,
7a19c2cb-a31f-4382-a5e8-984e4ae6fa2b,"{""rrule"": ""DTSTART:20210630T170007\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-06-30,2021-06-30,2021-06-30,
3f42f61e-3445-4b3b-a0b0-7f47807f4940,"{""rrule"": ""DTSTART:20210701T170008\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-07-01,2021-07-01,2021-07-01,
467dbece-341b-4f26-9103-e2bf072850be,"{""rrule"": ""DTSTART:20210702T093004\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-07-02,2021-07-02,2021-07-02,
bf5d6f27-574b-420b-a0b4-44878bfee15c,"{""rrule"": ""DTSTART:20210703T090055\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-07-03,2021-07-03,2021-07-03,
4226da88-29bf-4142-963e-452bb25e8adc,"{""rrule"": ""DTSTART:20210704T090002\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-07-04,2021-07-04,2021-07-04,
a37fa948-db5b-41df-b75f-efa6130469dd,"{""rrule"": ""DTSTART:20210705T100045\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-07-05,2021-07-05,2021-07-05,
e81d6cb4-6dcd-4680-9088-ad2a2101704b,"{""rrule"": ""DTSTART:20210706T120035\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-07-06,2021-07-06,2021-07-06,
c4496d66-05c5-4528-8472-872f492e45b2,"{""rrule"": ""DTSTART:20210707T170049\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-07-07,2021-07-07,2021-07-07,
ada738d1-c7af-4a49-812f-28bdf756980e,"{""rrule"": ""DTSTART:20210708T170047\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-07-08,2021-07-08,2021-07-08,
6a90513e-f1c1-4acd-a774-8f3f958ec031,"{""rrule"": ""DTSTART:20210709T093002\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-07-09,2021-07-09,2021-07-09,
cc3c16aa-c320-479a-8998-7c8ccc53a90f,"{""rrule"": ""DTSTART:20210710T170042\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-07-10,2021-07-10,2021-07-10,
fcef79c0-83d5-45aa-82bf-27c236edc27f,"{""rrule"": ""DTSTART:20210711T170046\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-07-11,2021-07-11,2021-07-11,
2943cc6f-14a6-4ca5-bc80-0e71a2c4e9eb,"{""rrule"": ""DTSTART:20210712T100052\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",665583665ec421265a783230241c0315,2021-07-12,2021-07-12,2021-07-12,
